failure mode,unit number,"time, in cycles",sensor 1,sensor 2
1,13,61.0,30.888435,97.127106
1,13,62.0,31.865803,97.04717
1,13,63.0,33.618675,102.45215
1,13,64.0,35.190292,103.00056
1,13,65.0,35.512535,107.71653
1,13,66.0,34.974346,108.55381
1,13,67.0,36.969856,111.94666
1,13,68.0,38.782818,114.97137
1,13,69.0,38.68514,118.61832
1,13,70.0,40.726303,122.38287
1,13,71.0,40.915733,124.69915
1,13,72.0,42.739494,129.11058
1,13,73.0,42.525818,131.60072
1,13,74.0,44.026165,133.16603
1,13,75.0,46.858788,136.37508
1,13,76.0,47.450493,138.7151
1,13,77.0,48.23498,143.87813
1,13,78.0,50.190372,145.66855
1,13,79.0,49.735004,148.92113
1,13,80.0,50.608505,153.19789
1,13,81.0,53.043285,155.1517
1,13,82.0,53.2446,159.64355
1,13,83.0,55.747818,162.48103
1,13,84.0,56.750977,166.02016
1,13,85.0,59.104073,166.37244
1,13,86.0,60.27606,172.44171
1,13,87.0,61.122383,175.4385
1,13,88.0,62.96228,180.40695
1,13,88.21854,62.898422,180.4475
1,14,1.0,3.3249428,1.4176618
1,14,2.0,0.28905046,0.7473415
1,14,3.0,1.4887269,3.5426981
1,14,4.0,1.9618405,2.8550289
1,14,5.0,0.9931547,3.0349815
1,14,6.0,2.2912397,3.985669
1,14,7.0,2.2558148,5.042884
1,14,8.0,1.6279024,3.1218076
1,14,9.0,2.5614102,4.151875
1,14,10.0,2.740694,6.98943
1,14,11.0,2.3292532,7.7433786
1,14,12.0,3.783702,7.8266377
1,14,13.0,3.1434278,9.030037
1,14,14.0,3.968181,9.760774
1,14,15.0,3.4232628,11.092229
1,14,16.0,2.6956778,13.26666
1,14,17.0,5.258094,13.462088
1,14,18.0,4.84902,15.976354
1,14,19.0,4.4766154,16.318258
1,14,20.0,3.5110264,16.135164
1,14,21.0,6.0123506,19.083408
1,14,22.0,6.8506603,19.618391
1,14,23.0,8.269972,21.212214
1,14,24.0,7.496647,22.89255
1,14,25.0,7.4480205,24.80799
1,14,26.0,7.638239,25.123974
1,14,27.0,8.453511,26.419094
1,14,28.0,8.757565,29.168417
1,14,29.0,8.771366,29.537663
1,14,30.0,9.070046,32.342358
1,14,31.0,10.875649,34.82436
1,14,32.0,11.276031,35.359745
1,14,33.0,11.652077,37.63562
1,14,34.0,12.785629,38.72437
1,14,35.0,13.504184,40.463814
1,14,36.0,14.041777,43.444637
1,14,37.0,14.348659,45.135036
1,14,38.0,15.266141,48.34915
1,14,39.0,16.463505,47.818043
1,14,40.0,16.487846,50.032387
1,14,41.0,16.704027,53.135693
1,14,42.0,17.614256,54.416637
1,14,43.0,18.857225,57.323143
1,14,44.0,20.264202,59.695663
1,14,45.0,20.19675,61.77733
1,14,46.0,22.205261,64.25545
1,14,47.0,24.112524,67.0258
1,14,48.0,22.774979,70.22319
1,14,49.0,23.798025,71.26794
1,14,50.0,23.156864,73.86125
1,14,51.0,26.144094,76.480446
1,14,52.0,26.83663,78.007904
1,14,53.0,26.61137,81.00343
1,14,53.860474,28.04676,83.452736
1,15,1.0,3.5080595,1.3316327
1,15,2.0,2.629116,2.6391006
1,15,3.0,0.91860414,1.7140683
1,15,4.0,1.3438984,2.5717912
1,15,5.0,0.7957965,3.4797754
1,15,6.0,3.7269998,3.10308
1,15,7.0,3.557598,3.82753
1,15,8.0,3.1605587,4.412187
1,15,9.0,2.261969,6.514063
1,15,10.0,2.296853,6.7500815
1,15,11.0,2.6332078,6.917161
1,15,12.0,3.327014,8.658436
1,15,13.0,3.644854,9.292556
1,15,14.0,2.179051,9.909375
1,15,15.0,5.00303,10.214363
1,15,16.0,5.0831738,11.231102
1,15,17.0,4.889793,14.409232
1,15,18.0,3.9556549,14.25676
1,15,19.0,4.2223697,17.791492
1,15,20.0,5.1426697,17.788837
1,15,21.0,5.3850203,18.208712
1,15,22.0,5.7461104,21.578615
1,15,23.0,7.486538,22.379856
1,15,24.0,6.0411515,23.21587
1,15,25.0,6.3841367,24.850721
1,15,26.0,7.1513467,27.175056
1,15,27.0,6.246512,27.14344
1,15,28.0,7.261044,30.128426
1,15,29.0,7.635133,31.698961
1,15,30.0,8.378952,34.643063
1,15,31.0,8.776225,33.736946
1,15,32.0,8.22508,35.327747
1,15,33.0,10.0590725,39.876877
1,15,34.0,10.5406275,41.606293
1,15,35.0,10.591072,43.208744
1,15,36.0,10.880121,45.633293
1,15,37.0,11.17395,46.903324
1,15,38.0,12.741624,49.384872
1,15,39.0,11.287677,50.62846
1,15,40.0,14.189772,54.640617
1,15,41.0,14.825968,57.440327
1,15,42.0,14.348623,59.239853
1,15,43.0,14.13145,61.035183
1,15,44.0,15.521064,65.462494
1,15,45.0,15.168601,66.39827
1,15,46.0,16.265955,70.37323
1,15,47.0,17.07973,73.029816
1,15,48.0,17.400852,74.35092
1,15,49.0,18.33197,76.45441
1,15,50.0,20.730755,79.31572
1,15,51.0,20.420511,82.54233
1,15,52.0,20.591728,84.556366
1,15,53.0,21.900106,87.06804
1,15,54.0,21.437325,89.82113
1,15,55.0,22.841986,94.363396
1,15,56.0,24.338419,95.815575
1,15,57.0,24.635784,98.03892
1,15,58.0,25.029802,101.80686
1,15,59.0,24.45478,104.33046
1,15,60.0,26.589973,107.20203
1,15,60.948,28.73636,110.43528
1,16,1.0,4.3139234,3.489296
1,16,2.0,4.2849574,3.8920417
1,16,3.0,2.821102,0.8346435
1,16,4.0,5.3812337,3.8226626
1,16,5.0,4.214217,4.0248046
1,16,6.0,6.3920565,3.8876731
1,16,7.0,4.548889,3.9679596
1,16,8.0,4.288888,4.7482743
1,16,9.0,4.331235,6.0113587
1,16,10.0,4.9094524,6.0442295
1,16,11.0,4.648424,7.136236
1,16,12.0,5.363398,8.428807
1,16,13.0,5.294711,9.40136
1,16,14.0,6.278059,9.490307
1,16,15.0,7.630197,11.582424
1,16,16.0,6.9718666,11.021555
1,16,17.0,6.8349295,12.521436
1,16,18.0,5.8765135,12.651822
1,16,19.0,7.203161,14.265814
1,16,20.0,8.008166,15.646424
1,16,21.0,7.7855177,17.764837
1,16,22.0,9.437219,18.00253
1,16,23.0,8.854814,21.426523
1,16,24.0,8.809189,23.763262
1,16,25.0,10.284977,23.346134
1,16,26.0,10.959341,23.2086
1,16,27.0,10.11241,26.358421
1,16,28.0,11.490854,27.994307
1,16,29.0,10.176362,31.564785
1,16,30.0,11.610373,30.610891
1,16,31.0,13.461581,32.840775
1,16,32.0,13.688699,34.00806
1,16,33.0,15.79479,35.588467
1,16,34.0,14.597114,38.503033
1,16,35.0,14.71626,39.487785
1,16,36.0,14.972255,42.83337
1,16,37.0,19.02464,43.4399
1,16,38.0,17.619562,46.353165
1,16,39.0,19.397606,47.95712
1,16,40.0,19.877392,50.85189
1,16,41.0,19.633808,53.3022
1,16,42.0,19.63888,53.965607
1,16,43.0,21.29509,55.076176
1,16,44.0,22.781218,59.002403
1,16,45.0,24.880293,60.505474
1,16,46.0,24.76148,63.43614
1,16,47.0,26.149208,65.80077
1,16,48.0,26.934235,66.55753
1,16,49.0,27.472078,71.44435
1,16,50.0,27.874662,72.79816
1,16,51.0,29.672096,75.22041
1,16,52.0,30.628508,78.3413
1,16,53.0,31.099264,80.65752
1,16,54.0,31.570093,82.26232
1,16,55.0,31.548256,86.596
1,16,56.0,33.68712,89.72829
1,16,57.0,34.3508,93.052605
1,16,58.0,37.920033,95.661415
1,16,59.0,37.18989,95.91882
1,16,60.0,38.481415,99.81965
1,16,61.0,40.25786,102.86269
1,16,62.0,38.62232,105.14818
1,16,63.0,42.530727,107.62559
1,16,64.0,43.392193,111.75049
1,16,65.0,44.39174,114.5969
1,16,66.0,46.696198,117.67615
1,16,67.0,46.334816,121.280556
1,16,68.0,47.1212,123.726326
1,16,69.0,49.725174,127.61829
1,16,70.0,50.98114,129.04776
1,16,71.0,52.15017,133.29709
1,16,72.0,53.15189,138.43813
1,16,73.0,53.849743,139.83089
1,16,74.0,55.407127,143.13274
1,16,75.0,57.445503,146.7256
1,16,76.0,59.378494,149.62619
1,16,77.0,61.09351,153.32716
1,16,78.0,63.721123,157.08727
1,16,79.0,63.291374,161.15129
1,16,80.0,64.18388,163.31941
1,16,81.0,66.292175,167.81566
1,16,82.0,68.209755,170.20364
1,16,83.0,70.81221,176.21642
1,16,83.74159,72.22909,179.53142
1,17,1.0,0.8749455,1.2056533
1,17,2.0,2.0150015,2.6103296
1,17,3.0,0.6446885,2.7601352
1,17,4.0,0.2146995,2.4980695
1,17,5.0,2.0565596,1.2920995
1,17,6.0,1.3590877,2.50602
1,17,7.0,3.8537595,4.837088
1,17,8.0,2.5218306,5.38027
1,17,9.0,4.255615,5.722361
1,17,10.0,1.7905095,6.1207457
1,17,11.0,2.7473125,6.8525963
1,17,12.0,3.9332335,8.183455
1,17,13.0,3.973357,9.897916
1,17,14.0,4.196142,10.128787
1,17,15.0,4.7033334,11.31893
1,17,16.0,4.40539,13.2933235
1,17,17.0,5.382105,13.792859
1,17,18.0,5.322179,14.363404
1,17,19.0,5.2193675,17.563177
1,17,20.0,6.98199,16.236914
1,17,21.0,7.3638096,19.930311
1,17,22.0,7.490768,21.53621
1,17,23.0,8.038477,20.98765
1,17,24.0,8.073893,23.18009
1,17,25.0,9.927563,23.784777
1,17,26.0,8.629481,26.87312
1,17,27.0,10.477676,25.434286
1,17,28.0,12.378883,30.128683
1,17,29.0,11.97986,32.53431
1,17,30.0,13.236494,30.780294
1,17,31.0,14.59751,32.711224
1,17,32.0,13.950834,36.89164
1,17,33.0,15.1681,37.62033
1,17,34.0,15.438997,39.91349
1,17,35.0,16.80026,40.709538
1,17,36.0,17.204971,42.6855
1,17,37.0,18.923025,46.19163
1,17,38.0,18.897085,48.063496
1,17,39.0,21.136465,49.57021
1,17,40.0,22.180378,52.463516
1,17,41.0,22.489891,52.549732
1,17,42.0,22.569218,56.337418
1,17,43.0,23.824883,58.90657
1,17,44.0,25.078878,59.099026
1,17,45.0,28.93445,60.052315
1,17,46.0,28.960464,64.444
1,17,47.0,27.647425,68.06282
1,17,48.0,30.728992,70.32746
1,17,49.0,30.467382,71.6606
1,17,50.0,33.203228,74.747086
1,17,51.0,34.765255,75.89638
1,17,52.0,35.270203,79.04968
1,17,53.0,36.62846,81.1631
1,17,54.0,36.99736,85.02402
1,17,55.0,39.663754,86.73811
1,17,56.0,38.52867,90.19164
1,17,57.0,42.29701,92.042984
1,17,58.0,42.0708,96.868996
1,17,59.0,45.552387,97.893295
1,17,60.0,46.02044,100.73211
1,17,61.0,47.83161,104.906105
1,17,62.0,48.5912,106.89338
1,17,63.0,50.178318,109.83453
1,17,64.0,53.322895,113.58563
1,17,65.0,53.55492,115.938805
1,17,66.0,55.768555,118.455154
1,17,66.33216,56.470104,119.48192
1,18,1.0,3.8273482,1.9295967
1,18,2.0,2.1528335,1.703471
1,18,3.0,3.7469184,2.3149283
1,18,4.0,2.149693,3.7051225
1,18,5.0,3.3518083,4.236808
1,18,6.0,0.55771124,3.2876573
1,18,7.0,2.5089996,4.3258142
1,18,8.0,2.0561256,4.3636966
1,18,9.0,3.114273,5.7786546
1,18,10.0,2.5941145,6.7107105
1,18,11.0,2.5046291,6.8610067
1,18,12.0,3.720772,8.969287
1,18,13.0,3.9156585,6.715498
1,18,14.0,5.028093,10.032798
1,18,15.0,3.4070635,11.235001
1,18,16.0,4.418496,12.566867
1,18,17.0,3.3989534,13.030137
1,18,18.0,5.356149,13.262789
1,18,19.0,6.297634,14.855521
1,18,20.0,6.041863,16.040335
1,18,21.0,6.64431,17.320219
1,18,22.0,5.9332705,17.63976
1,18,23.0,8.4173,20.732126
1,18,24.0,8.1334715,20.142633
1,18,25.0,7.4348235,22.56
1,18,26.0,8.22514,24.729048
1,18,27.0,9.254829,26.38605
1,18,28.0,11.8361635,27.262905
1,18,29.0,10.126274,28.093056
1,18,30.0,9.131771,30.348894
1,18,31.0,11.246515,32.719597
1,18,32.0,13.1685095,34.981495
1,18,33.0,14.171713,35.410065
1,18,34.0,15.969379,37.309425
1,18,35.0,15.259369,38.826115
1,18,36.0,14.616292,39.16023
1,18,37.0,15.907692,43.597103
1,18,38.0,16.627235,44.381233
1,18,39.0,18.89854,44.416447
1,18,40.0,19.857399,48.33532
1,18,41.0,19.778816,49.226364
1,18,42.0,21.251457,52.348267
1,18,43.0,22.744547,54.250732
1,18,44.0,22.511831,56.310925
1,18,45.0,23.606247,60.459858
1,18,46.0,25.35754,61.20408
1,18,47.0,24.454388,62.37154
1,18,48.0,26.3131,66.80522
1,18,48.28092,27.001553,66.173416
1,19,1.0,1.6385697,1.9849956
1,19,2.0,1.2371353,1.5333722
1,19,3.0,1.8679461,3.1005826
1,19,4.0,1.6522124,3.5314524
1,19,5.0,2.4287148,3.6817093
1,19,6.0,1.3369498,3.921943
1,19,7.0,1.1337719,4.7862344
1,19,8.0,2.728518,5.5442796
1,19,9.0,2.9683235,6.7149935
1,19,10.0,2.5065794,6.2779913
1,19,11.0,3.3469653,9.006398
1,19,12.0,2.6061666,9.479866
1,19,13.0,2.579208,9.96238
1,19,14.0,3.0680869,11.805608
1,19,15.0,3.6856465,10.353501
1,19,16.0,4.5347366,11.223113
1,19,17.0,2.7867532,14.44538
1,19,18.0,4.3901653,14.771979
1,19,19.0,4.206642,16.293406
1,19,20.0,4.2760024,15.947504
1,19,21.0,6.708052,18.611858
1,19,22.0,4.2359834,19.371979
1,19,23.0,5.2049203,21.174126
1,19,24.0,6.009634,22.803036
1,19,25.0,5.734004,23.123798
1,19,26.0,6.9658937,26.917076
1,19,27.0,7.920082,28.325377
1,19,28.0,6.589054,29.0766
1,19,29.0,7.025689,31.609636
1,19,30.0,8.122521,34.40681
1,19,31.0,8.791257,35.42416
1,19,32.0,8.776427,36.1445
1,19,32.52735,8.497687,37.650505
1,20,1.0,2.5535665,1.8025919
1,20,2.0,2.5698342,2.889969
1,20,3.0,2.7427409,2.3661792
1,20,4.0,1.4604689,3.2028465
1,20,5.0,2.1951683,3.8396213
1,20,6.0,2.5919032,3.0415282
1,20,7.0,1.9220252,4.691674
1,20,8.0,3.526365,5.4107137
1,20,9.0,4.4460797,5.6501956
1,20,10.0,3.7054653,6.5364738
1,20,11.0,3.992754,8.00802
1,20,12.0,3.8699126,7.5206895
1,20,13.0,3.8569436,8.009174
1,20,14.0,3.900537,9.529024
1,20,15.0,5.4907627,12.445406
1,20,16.0,4.1761417,12.420468
1,20,17.0,5.670066,13.561103
1,20,18.0,4.7527547,13.933944
1,20,19.0,6.067662,15.58008
1,20,20.0,5.7189355,16.195349
1,20,21.0,6.439356,18.860691
1,20,22.0,6.53996,20.416588
1,20,23.0,6.9721184,21.118887
1,20,24.0,7.8137474,20.880991
1,20,25.0,8.458332,22.939978
1,20,26.0,9.757928,23.997192
1,20,27.0,10.619602,28.980167
1,20,28.0,11.710099,27.497553
1,20,29.0,11.233995,30.397512
1,20,30.0,11.010037,32.660263
1,20,31.0,12.408889,34.382458
1,20,32.0,13.816291,35.609486
1,20,33.0,15.102826,38.160686
1,20,34.0,15.233535,38.70172
1,20,35.0,15.693824,40.78851
1,20,36.0,15.231123,43.4153
1,20,37.0,17.114101,44.781113
1,20,38.0,17.876196,47.666508
1,20,39.0,19.907892,50.412148
1,20,40.0,19.926996,52.166954
1,20,41.0,20.887989,53.01652
1,20,42.0,21.186224,55.151054
1,20,43.0,22.370255,57.5722
1,20,44.0,23.057972,60.125877
1,20,45.0,24.18754,61.16006
1,20,46.0,24.591333,65.13006
1,20,47.0,25.441116,66.991974
1,20,48.0,26.780083,70.39151
1,20,49.0,28.483418,71.65387
1,20,50.0,29.409927,75.53094
1,20,51.0,29.628613,76.335304
1,20,52.0,32.685616,80.02896
1,20,53.0,32.725914,82.96869
1,20,54.0,33.4824,85.09509
1,20,55.0,35.99838,86.46736
1,20,56.0,36.005005,88.32774
1,20,57.0,38.66553,91.37986
1,20,58.0,40.005764,95.097565
1,20,59.0,41.3172,98.663994
1,20,60.0,40.25224,100.38832
1,20,61.0,42.29814,104.54336
1,20,62.0,42.901768,107.14426
1,20,63.0,45.3035,108.51043
1,20,64.0,47.76383,112.89343
1,20,65.0,47.776752,113.73174
1,20,66.0,48.82393,119.15273
1,20,67.0,51.823925,121.40832
1,20,68.0,51.085186,125.2195
1,20,69.0,56.149944,128.85826
1,20,70.0,56.822147,130.64268
1,20,70.41949,57.176765,132.03328
1,21,1.0,3.6740482,1.6883609
1,21,2.0,3.7461567,1.9690285
1,21,3.0,3.5340338,2.2819233
1,21,4.0,2.972258,3.5796576
1,21,5.0,2.8416855,3.4019258
1,21,6.0,3.407653,4.159627
1,21,7.0,4.4338217,3.677012
1,21,8.0,3.5928714,3.7289734
1,21,9.0,3.4081624,6.8762684
1,21,10.0,3.9295678,6.6223454
1,21,11.0,4.3398676,8.260069
1,21,12.0,4.3444676,7.6569223
1,21,13.0,3.9161184,8.668203
1,21,14.0,4.252375,10.57457
1,21,15.0,3.6363738,11.024589
1,21,16.0,3.7486677,12.323122
1,21,17.0,4.116747,12.98839
1,21,18.0,3.96672,14.995353
1,21,19.0,6.5524664,16.193277
1,21,20.0,4.7040877,16.65621
1,21,21.0,6.5636635,18.564657
1,21,22.0,7.18396,20.207315
1,21,23.0,6.03696,20.700098
1,21,24.0,7.7566032,22.539562
1,21,25.0,7.5244093,23.726604
1,21,26.0,8.6894865,24.49912
1,21,27.0,8.854117,27.357063
1,21,28.0,9.141001,28.257736
1,21,29.0,9.567009,31.972044
1,21,30.0,9.976401,31.183914
1,21,31.0,10.402998,35.18219
1,21,32.0,10.148472,36.096714
1,21,33.0,11.219522,37.52126
1,21,34.0,12.185187,40.654316
1,21,35.0,12.384043,43.189995
1,21,36.0,12.971025,43.640507
1,21,37.0,13.185866,46.24282
1,21,38.0,14.351525,48.03769
1,21,39.0,14.3374195,50.079056
1,21,40.0,14.877167,52.18294
1,21,41.0,14.421904,54.515827
1,21,42.0,16.499554,55.726173
1,21,43.0,17.918898,59.905872
1,21,44.0,15.935723,61.460815
1,21,45.0,18.342073,63.96031
1,21,46.0,18.107113,64.689064
1,21,47.0,18.06879,68.25276
1,21,48.0,20.63399,71.611855
1,21,49.0,19.291552,72.0567
1,21,50.0,21.46423,75.912964
1,21,51.0,23.409359,78.26845
1,21,52.0,24.443682,81.14839
1,21,53.0,24.758543,82.80071
1,21,54.0,24.043318,84.74235
1,21,55.0,26.100355,91.03296
1,21,56.0,26.572174,91.345436
1,21,57.0,27.841845,93.54507
1,21,58.0,28.857605,98.05473
1,21,59.0,30.241592,100.3
1,21,60.0,29.666561,101.73273
1,21,61.0,30.273212,106.033615
1,21,62.0,32.157,109.48455
1,21,63.0,32.881744,112.1683
1,21,64.0,34.05574,114.64825
1,21,65.0,34.75232,118.177345
1,21,66.0,35.874046,121.23066
1,21,67.0,35.9419,125.43097
1,21,68.0,36.30746,128.00078
1,21,68.304825,37.809166,128.86974
1,22,1.0,2.345014,1.7998545
1,22,2.0,1.8591877,3.2880578
1,22,3.0,2.2705219,3.0234466
1,22,4.0,1.3706299,2.372734
1,22,5.0,1.981203,4.7375016
1,22,6.0,2.136905,3.8104043
1,22,7.0,2.472878,2.9394364
1,22,8.0,3.3016086,4.264712
1,22,9.0,2.24491,5.5723066
1,22,10.0,2.5889149,4.945796
1,22,11.0,2.9341044,7.7194023
1,22,12.0,2.0910017,9.334957
1,22,13.0,3.116905,9.944883
1,22,14.0,3.5269885,9.832863
1,22,15.0,4.9875355,10.488741
1,22,16.0,3.7526293,13.839307
1,22,17.0,3.9077568,14.1513605
1,22,18.0,4.562001,14.929747
1,22,19.0,3.6256464,15.103177
1,22,20.0,6.0351787,15.834836
1,22,21.0,6.367132,17.17527
1,22,22.0,6.2681375,18.607178
1,22,23.0,6.1891475,19.277777
1,22,24.0,7.112557,21.244923
1,22,25.0,6.4316196,21.863274
1,22,26.0,7.7265744,23.39464
1,22,27.0,9.264082,25.797667
1,22,28.0,9.033397,26.508728
1,22,29.0,9.899747,27.648155
1,22,30.0,8.630438,29.30899
1,22,31.0,9.759175,29.596706
1,22,32.0,10.343184,33.853737
1,22,33.0,11.491148,35.51234
1,22,34.0,11.943383,36.419838
1,22,35.0,12.257298,37.812256
1,22,36.0,11.756258,38.1198
1,22,37.0,13.279849,41.076233
1,22,38.0,13.953567,44.021698
1,22,39.0,16.283293,44.264847
1,22,40.0,17.239372,45.725975
1,22,41.0,16.866625,48.24119
1,22,42.0,16.948462,50.8825
1,22,43.0,17.775602,52.808506
1,22,44.0,18.68029,53.339878
1,22,45.0,20.027655,55.37145
1,22,46.0,20.387703,58.76434
1,22,47.0,20.62927,60.790653
1,22,48.0,20.946733,62.950714
1,22,49.0,22.713848,64.81832
1,22,50.0,22.993568,66.68025
1,22,51.0,25.942276,70.01843
1,22,52.0,24.163189,71.6133
1,22,53.0,26.745348,73.17969
1,22,54.0,28.387514,75.224655
1,22,55.0,27.619043,78.83638
1,22,56.0,29.319452,79.76748
1,22,57.0,30.139467,81.954185
1,22,58.0,30.687437,85.55753
1,22,59.0,33.479725,88.0863
1,22,60.0,33.85977,91.06163
1,22,61.0,34.306396,92.81172
1,22,62.0,35.54176,96.91698
1,22,63.0,37.35615,97.913925
1,22,64.0,37.411266,100.61786
1,22,65.0,38.59867,102.13381
1,22,66.0,39.92832,105.38106
1,22,67.0,41.72645,109.310265
1,22,68.0,41.67968,112.17434
1,22,69.0,43.27274,114.65764
1,22,70.0,45.461826,116.30996
1,22,71.0,46.52277,121.48743
1,22,72.0,47.58433,122.98922
1,22,73.0,47.043144,126.45913
1,22,74.0,49.92359,127.9076
1,22,75.0,52.076416,130.75198
1,22,76.0,52.449604,134.65988
1,22,77.0,54.98057,137.20206
1,22,78.0,55.300617,140.10219
1,22,79.0,57.23868,144.15488
1,22,80.0,57.838985,147.20076
1,22,81.0,59.406166,148.67043
1,22,82.0,61.03309,153.5148
1,22,83.0,62.8277,155.20857
1,22,84.0,64.25958,159.94812
1,22,85.0,64.11427,161.82779
1,22,86.0,66.36348,165.16296
1,22,87.0,67.76024,168.145
1,22,88.0,68.74878,172.98886
1,22,89.0,70.73631,175.23988
1,22,90.0,74.227356,178.94725
1,22,91.0,74.889114,183.34598
1,22,92.0,76.28459,186.15572
1,22,93.0,77.178795,189.00331
1,22,93.8914,78.77131,190.05463
1,23,1.0,1.8379171,1.2599044
1,23,2.0,1.2575299,2.9513671
1,23,3.0,0.4629163,2.7043498
1,23,4.0,-0.23603487,2.0833747
1,23,5.0,0.6633016,2.556272
1,23,6.0,0.20270765,3.2387834
1,23,7.0,1.9399197,4.227472
1,23,8.0,0.52902544,5.4654813
1,23,9.0,2.2668338,6.6466784
1,23,10.0,1.4132582,9.071362
1,23,11.0,1.7262824,7.9635954
1,23,12.0,3.0412705,8.954788
1,23,13.0,1.5352632,9.03901
1,23,14.0,3.5345783,11.650319
1,23,15.0,2.9533203,13.592955
1,23,16.0,2.6314325,12.15095
1,23,17.0,3.2127092,13.288287
1,23,18.0,3.6571617,15.901347
1,23,19.0,3.9504294,17.400463
1,23,20.0,5.037012,17.378286
1,23,21.0,5.340344,20.494518
1,23,22.0,5.065555,19.990463
1,23,23.0,5.552763,23.04295
1,23,24.0,6.726247,25.11313
1,23,25.0,7.366169,25.95958
1,23,26.0,7.2600646,28.42973
1,23,27.0,7.4473987,28.8243
1,23,28.0,7.5378747,32.491737
1,23,29.0,7.703545,31.889812
1,23,30.0,8.329893,35.48208
1,23,31.0,9.450484,37.94346
1,23,32.0,10.375183,39.096493
1,23,33.0,11.37656,41.313877
1,23,34.0,11.14973,44.721916
1,23,35.0,11.376841,45.658447
1,23,36.0,12.488533,47.294765
1,23,37.0,13.428047,49.98442
1,23,38.0,14.767477,52.413933
1,23,39.0,15.710694,55.248367
1,23,40.0,16.249031,57.378986
1,23,41.0,16.730476,60.210632
1,23,42.0,17.20658,61.370922
1,23,43.0,17.68011,64.895065
1,23,44.0,19.795952,67.05617
1,23,45.0,20.26527,70.37593
1,23,46.0,20.341038,72.54812
1,23,47.0,21.544104,74.09505
1,23,48.0,21.506721,75.92692
1,23,49.0,22.222582,78.296196
1,23,50.0,22.30274,82.317825
1,23,51.0,24.759302,86.191635
1,23,52.0,26.481804,87.72491
1,23,53.0,26.20392,92.375175
1,23,54.0,27.288565,95.95515
1,23,55.0,28.765415,98.31315
1,23,56.0,29.93136,99.843834
1,23,57.0,32.322605,103.75005
1,23,58.0,32.5447,106.813324
1,23,59.0,32.823723,112.02781
1,23,60.0,33.314133,113.51453
1,23,61.0,34.45255,117.228745
1,23,62.0,36.840744,120.01481
1,23,63.0,36.928352,123.62989
1,23,64.0,39.142033,126.76764
1,23,65.0,40.45545,130.78009
1,23,66.0,41.883083,133.88933
1,23,67.0,43.100075,137.42302
1,23,68.0,41.980373,142.13167
1,23,69.0,44.133694,144.24716
1,23,70.0,47.062847,148.25601
1,23,71.0,47.558945,150.93771
1,23,72.0,46.610516,157.303
1,23,73.0,49.822678,160.08617
1,23,74.0,52.36327,162.4705
1,23,75.0,52.253307,168.08961
1,23,75.035095,52.450077,168.72897
1,24,1.0,3.1534538,1.1672797
1,24,2.0,1.9770397,3.7187264
1,24,3.0,3.1916704,2.41888
1,24,4.0,3.7923932,3.0929906
1,24,5.0,2.8206127,4.9034405
1,24,6.0,3.6747751,5.7833614
1,24,7.0,3.6347106,5.5357428
1,24,8.0,3.4997418,5.488208
1,24,9.0,3.0370076,5.442449
1,24,10.0,4.153367,6.239314
1,24,11.0,3.8646362,10.0806675
1,24,12.0,4.2472005,9.22582
1,24,13.0,5.3047433,11.300196
1,24,14.0,5.6923285,11.804294
1,24,15.0,6.0556,13.438175
1,24,16.0,5.112033,13.786641
1,24,17.0,6.083076,15.17741
1,24,18.0,5.1334276,17.387959
1,24,19.0,7.720051,17.637
1,24,20.0,8.574166,20.011637
1,24,21.0,7.246646,22.591925
1,24,22.0,7.6764493,22.768229
1,24,23.0,7.8368044,24.767508
1,24,24.0,7.9516535,26.912794
1,24,25.0,9.858475,30.475042
1,24,26.0,10.084461,28.938274
1,24,27.0,10.224015,32.80547
1,24,28.0,11.0801525,34.011837
1,24,29.0,10.693794,34.70388
1,24,30.0,10.708366,37.73093
1,24,31.0,11.854766,41.937603
1,24,32.0,12.061882,44.569717
1,24,33.0,14.676212,43.80358
1,24,34.0,15.146809,47.380028
1,24,35.0,14.702412,48.644672
1,24,36.0,16.137888,51.951206
1,24,37.0,17.236614,54.471283
1,24,38.0,17.381979,57.057148
1,24,39.0,18.809221,59.963303
1,24,40.0,19.617912,60.75974
1,24,41.0,18.511024,65.839294
1,24,42.0,19.480694,68.50704
1,24,43.0,21.14953,69.60409
1,24,44.0,22.875587,72.83729
1,24,45.0,22.544224,76.56024
1,24,46.0,24.45074,79.18719
1,24,47.0,25.835312,81.11591
1,24,48.0,26.43762,84.04898
1,24,49.0,26.692646,87.695496
1,24,50.0,27.17596,90.46621
1,24,51.0,29.230581,93.71827
1,24,52.0,29.442501,97.53405
1,24,53.0,31.2909,99.77943
1,24,54.0,31.620024,103.077545
1,24,55.0,33.07132,107.21727
1,24,56.0,35.33881,110.929436
1,24,57.0,35.758408,114.57036
1,24,58.0,37.238216,116.828064
1,24,59.0,36.220905,121.3367
1,24,60.0,39.497753,124.007904
1,24,61.0,40.01512,127.807014
1,24,62.0,41.342594,132.09499
1,24,63.0,42.14564,135.6632
1,24,63.642788,43.87986,138.9699
1,25,1.0,3.2985752,2.6105368
1,25,2.0,2.0491269,2.4169176
1,25,3.0,1.8721192,3.6609182
1,25,4.0,1.215345,2.3969102
1,25,5.0,2.6880405,3.4240112
1,25,6.0,2.362129,3.0993414
1,25,7.0,3.5767272,4.9976387
1,25,8.0,3.497652,4.6067786
